No.,Object Name,RA,DEC,Type,Velocity,Redshift,Redshift Flag,Magnitude and Filter,Separation,References,Notes,Photometry Points,Positions,Redshift Points,Diameter Points,Associations
5580,SSTSL2 J065811.25-554547.1,104.54691,-55.7631,IrS,86940.0,0.29,PUN,,11.587,1,0,4,2,1,0,0
5591,SSTSL2 J065811.36-555803.7,104.54737,-55.96772,IrS,95934.0,0.32,PUN,,2.613,1,0,10,2,1,0,0
5596,SSTSL2 J065811.41-554356.5,104.54755,-55.73239,IrS,98932.0,0.33,PUN,,13.39,1,0,4,2,1,0,0
5602,WISEA J065811.48-560658.9,104.54786,-56.11639,IrS,86940.0,0.29,PUN,,10.164,1,0,14,3,1,0,0
5625,WISEA J065811.65-554650.2,104.54857,-55.78063,G,46614.0,0.155486,PUN,,10.548,2,0,52,7,1,3,1
5629,[FBC2017] J065811.7-554949.3,104.54875,-55.83036,G,90058.0,0.3004,SUN,,7.67,1,0,0,1,1,0,0
5641,WISEA J065811.77-555517.9,104.54905,-55.92165,IrS,77946.0,0.26,PUN,,2.989,1,0,22,3,1,0,0
5647,[FBC2017] J065811.8-561237.0,104.54917,-56.21028,G,80944.0,0.27,PUN,,15.686,1,0,0,1,1,0,0
5653,WISEA J065811.87-555239.7,104.54948,-55.87771,IrS,90357.0,0.3014,SUN,,5.037,1,0,28,4,1,0,0
5665,SSTSL2 J065811.93-560750.8,104.54972,-56.13078,IrS,104927.0,0.35,PUN,,10.991,1,0,4,2,1,0,0
5672,SSTSL2 J065811.99-560754.3,104.54997,-56.13175,IrS,101929.0,0.34,PUN,,11.046,1,0,2,2,1,0,0
5673,1ES 0657-558:[BBR2002] 07,104.55,-55.90833,G,89991.0,0.300177,SUN,22.36,3.51,1,0,0,1,1,0,0
5674,[RRE2012] HLS J065812-555706,104.55,-55.95167,G,88439.0,0.295,UUN,,2.345,1,0,0,1,2,0,0
5683,SSTSL2 J065812.06-555917.5,104.55026,-55.98822,IrS,92936.0,0.31,PUN,,3.197,1,0,8,2,1,0,0
5691,SSTSL2 J065812.14-554157.9,104.55061,-55.69944,IrS,89938.0,0.3,PUN,,15.322,1,0,4,2,1,0,0
5699,WISEA J065812.18-555429.6,104.55076,-55.90823,IrS,89998.0,0.3002,SUN,,3.497,1,0,22,3,1,0,0
5702,[FBC2017] J065812.2-554448.5,104.55083,-55.74681,G,95934.0,0.32,PUN,,12.519,1,0,0,1,1,0,0
5705,SSTSL2 J065812.20-555705.6,104.55086,-55.95157,IrS,87809.0,0.2929,SUN,,2.316,1,0,10,2,1,0,0
5706,SSTSL2 J065812.21-555632.5,104.5509,-55.94236,IrS,89938.0,0.3,PUN,,2.384,1,0,10,2,1,0,0
5714,[FBC2017] J065812.3-561126.7,104.55125,-56.19075,G,110923.0,0.37,PUN,,14.518,1,0,0,1,1,0,0
5732,SSTSL2 J065812.42-560622.9,104.55175,-56.10637,IrS,86940.0,0.29,PUN,,9.549,1,0,2,2,1,0,0
5734,SSTSL2 J065812.43-555635.5,104.5518,-55.94322,IrS,92936.0,0.31,PUN,,2.343,1,0,10,2,1,0,0
5741,SSTSL2 J065812.48-560319.2,104.55203,-56.05534,IrS,65954.0,0.22,PUN,,6.614,1,0,8,2,1,0,0
5742,[FBC2017] J065812.5-554500.7,104.55208,-55.75019,G,83942.0,0.28,PUN,,12.311,1,0,0,1,1,0,0
5745,SSTSL2 J065812.52-555656.5,104.55218,-55.94905,IrS,95934.0,0.32,PUN,,2.278,1,0,10,2,1,0,0
5764,WISEA J065812.69-560903.1,104.5529,-56.15086,IrS,86940.0,0.29,PUN,,12.151,1,0,12,2,1,0,0
5765,[FBC2017] J065812.7-555222.3,104.55292,-55.87286,G,104927.0,0.35,PUN,,5.245,1,0,0,1,1,0,0
5767,WISEA J065812.71-560437.5,104.55299,-56.07711,IrS,80944.0,0.27,PUN,,7.844,1,0,12,2,1,0,0
5787,SSTSL2 J065812.88-560737.1,104.55371,-56.12699,IrS,95934.0,0.32,PUN,,10.741,1,0,2,2,1,0,0
5792,WISEA J065812.96-560808.9,104.55403,-56.13582,IrS,89938.0,0.3,PUN,,11.257,1,0,16,3,1,0,0
5794,SSTSL2 J065812.96-560903.1,104.55403,-56.15086,IrS,92936.0,0.31,PUN,,12.144,1,0,4,2,1,0,0
5796,SSTSL2 J065812.99-560235.4,104.55413,-56.04319,IrS,92936.0,0.31,PUN,,5.908,1,0,6,2,1,0,0
5821,WISEA J065813.22-560254.5,104.55511,-56.04848,IrS,98932.0,0.33,PUN,,6.192,1,0,22,3,1,0,0
5835,[FBC2017] J065813.3-560611.3,104.55542,-56.10314,G,77946.0,0.26,PUN,,9.332,1,0,0,1,1,0,0
5846,WISEA J065813.39-555222.2,104.55579,-55.87283,G,95934.0,0.32,PUN,,5.206,2,0,22,4,2,0,0
5860,WISEA J065813.57-555455.0,104.55654,-55.91529,IrS,89938.0,0.3,PUN,,3.054,1,0,22,3,1,0,0
5875,[FBC2017] J065813.7-561117.8,104.55708,-56.18828,G,80944.0,0.27,PUN,,14.342,1,0,0,1,1,0,0
5887,WISEA J065813.77-554958.4,104.55741,-55.8329,IrS,77946.0,0.26,PUN,,7.438,1,0,22,3,1,0,0
5894,WISEA J065813.87-560700.5,104.55782,-56.11681,IrS,89938.0,0.3,PUN,,10.115,1,0,22,4,1,0,0
5906,1ES 0657-558:[BBR2002] 08,104.55833,-55.94361,G,89383.0,0.298149,SUN,21.61,2.124,2,0,0,2,2,0,0
5921,SSTSL2 J065814.13-555444.3,104.55891,-55.91232,IrS,92936.0,0.31,PUN,,3.132,1,0,8,2,1,0,0
5937,SSTSL2 J065814.25-555705.4,104.5594,-55.95153,IrS,89938.0,0.3,PUN,,2.03,1,0,8,2,1,0,0
5952,WISEA J065814.39-555730.2,104.55996,-55.9584,G,320778.0,1.07,UUN,,2.049,1,0,20,3,1,0,0
5965,1ES 0657-558:[BCG2006] I2,104.56052,-55.94293,G_Lens,629564.0,2.1,MLE,,2.062,3,0,0,1,1,0,0
5973,[FBC2017] J065814.6-555043.2,104.56083,-55.84533,G,86940.0,0.29,PUN,,6.691,1,0,0,1,1,0,0
5980,WISEA J065814.65-555902.1,104.56106,-55.98394,IrS,83942.0,0.28,PUN,,2.758,1,0,22,3,1,0,0
5983,WISEA J065814.68-555425.6,104.56121,-55.90713,IrS,89938.0,0.3,PUN,,3.328,1,0,22,3,1,0,0
5986,1ES 0657-558:[BCG2006] H2,104.56133,-55.94243,G_Lens,569606.0,1.9,MLE,,2.044,3,0,0,1,1,0,0
5989,WISEA J065814.72-555550.1,104.56137,-55.93059,IrS,89938.0,0.3,PUN,,2.341,1,0,22,3,1,0,0
5991,SSTSL2 J065814.73-555129.5,104.56138,-55.85821,IrS,89938.0,0.3,PUN,,5.951,1,0,10,2,1,0,0
5995,SSTSL2 J065814.77-555639.5,104.56141,-55.94426,G_Lens,629564.0,2.1,MLE,,2.014,3,0,8,2,1,0,0
6004,SSTSL2 J065815.03-555647.0,104.56186,-55.94611,G_Lens,629564.0,2.1,MLE,,1.977,3,0,8,2,1,0,0
6005,1ES 0657-558:[BCG2006] H3,104.56189,-55.94772,G_Lens,569606.0,1.9,MLE,,1.962,3,0,0,1,1,0,0
6007,WISEA J065814.85-555710.7,104.5619,-55.95298,IrS,86940.0,0.29,PUN,,1.947,1,0,22,3,1,0,0
6018,[FBC2017] J065815.0-560721.4,104.5625,-56.12261,G,107925.0,0.36,PUN,,10.426,1,0,0,1,1,0,0
6030,[FBC2017] J065815.1-560343.3,104.56292,-56.06203,G,83942.0,0.28,PUN,,6.882,1,0,0,1,1,0,0
6031,SSTSL2 J065814.99-555625.0,104.56293,-55.93976,G_Lens,569606.0,1.9,MLE,,2.044,3,0,8,2,1,0,0
6039,WISEA J065815.18-561250.5,104.56328,-56.21403,IrS,98932.0,0.33,PUN,,15.846,1,0,12,2,1,0,0
6041,[FBC2017] J065815.2-554336.8,104.56333,-55.72689,G,65954.0,0.22,PUN,,13.63,1,0,0,1,1,0,0
6042,SSTSL2 J065815.20-555617.3,104.56335,-55.93816,IrS,89938.0,0.3,PUN,,2.067,1,0,10,2,1,0,0
6044,WISEA J065815.20-560018.1,104.56336,-56.00503,IrS,89938.0,0.3,PUN,,3.712,1,0,22,3,1,0,0
6046,SSTSL2 J065815.21-560323.6,104.56338,-56.05657,IrS,89938.0,0.3,PUN,,6.564,1,0,8,2,1,0,0
6065,1ES 0657-558:[BCG2006] G2,104.56402,-55.94211,G_Lens,389730.0,1.3,MLE,,1.963,3,0,0,1,1,0,0
6066,SSTSL2 J065815.37-555629.0,104.56405,-55.9414,IrS,107925.0,0.36,PUN,,1.975,1,0,10,2,1,0,0
6069,1ES 0657-558:[BCG2006] G3,104.56417,-55.94413,G_Lens,389730.0,1.3,MLE,,1.926,3,0,0,1,1,0,0
6112,WISEA J065815.67-554935.9,104.56532,-55.82666,IrS,68952.0,0.23,PUN,,7.731,1,0,12,2,1,0,0
6117,WISEA J065815.70-555600.9,104.56543,-55.9336,IrS,89218.0,0.2976,SUN,,2.13,1,0,22,3,1,0,0
6120,SSTSL2 J065815.71-560817.3,104.56548,-56.13816,IrS,83942.0,0.28,PUN,,11.327,1,0,4,2,1,0,0
6125,SSTSL2 J065815.79-555623.5,104.56568,-55.93983,G_Lens,389730.0,1.3,MLE,,1.956,3,0,8,2,1,0,0
6129,SSTSL2 J065815.80-560206.7,104.56586,-56.03521,IrS,92936.0,0.31,PUN,,5.321,1,0,10,2,1,0,0
6140,WISEA J065815.89-561158.8,104.56624,-56.19968,IrS,86940.0,0.29,PUN,,14.979,1,0,12,2,1,0,0
6141,[SCB2011] GC 065819,104.56625,-55.94333,GClstr,89038.0,0.297,UUN,,1.87,1,0,0,1,2,0,0
6143,SSTSL2 J065815.90-555821.0,104.56627,-55.97252,IrS,92936.0,0.31,PUN,,2.185,1,0,10,2,1,0,0
6151,WISEA J065815.95-560552.4,104.56646,-56.0979,IrS,74948.0,0.25,PUN,,8.945,1,0,16,3,1,0,0
6156,1ES 0657-558:[BBR2002] 09,104.56667,-55.93361,G,89215.0,0.297589,SUN,22.96,2.094,1,0,0,1,1,0,0
6157,1ES 0657-558:[BBR2002] 10,104.56667,-55.94361,G,89172.0,0.297445,SUN,20.43,1.852,5,0,0,2,2,0,0
6158,Bullet Cluster:[S2015] sub,104.56667,-55.94308,GClstr,88739.0,0.296,UUN,,1.861,3,0,0,3,3,0,0
6160,SSTSL2 J065816.02-555639.7,104.56678,-55.94437,IrS,101929.0,0.34,PUN,,1.837,1,0,10,2,1,0,0
6184,[FBC2017] J065816.2-560717.4,104.5675,-56.1215,G,104927.0,0.35,PUN,,10.33,1,0,0,1,1,0,0
6197,[FBC2017] J065816.3-561103.0,104.56792,-56.18417,G,89938.0,0.3,PUN,,14.048,1,0,0,1,1,0,0
6215,WISEA J065816.49-560938.0,104.56871,-56.16056,IrS,86940.0,0.29,PUN,,12.64,1,0,16,3,1,0,0
6217,SSTSL2 J065816.50-555446.7,104.56877,-55.91298,IrS,101929.0,0.34,PUN,,2.894,1,0,10,2,1,0,0
6223,SSTSL2 J065816.56-555909.2,104.56904,-55.9859,IrS,89968.0,0.3001,SUN,,2.662,1,0,10,2,1,0,0
6225,SSTSL2 J065816.57-555938.3,104.56907,-55.99397,IrS,95934.0,0.32,PUN,,3.049,1,0,8,2,1,0,0
6226,SSTSL2 J065816.81-555644.8,104.56909,-55.94602,G_Lens,509647.0,1.7,MLE,,1.739,3,0,10,2,1,0,0
6238,WISEA J065816.66-560352.0,104.56942,-56.06445,IrS,92936.0,0.31,PUN,,6.965,1,0,12,2,1,0,0
6245,WISEA J065816.71-554755.0,104.56966,-55.79862,IrS,92936.0,0.31,PUN,,9.346,1,0,22,4,1,0,0
6250,SSTSL2 J065816.78-555617.1,104.56994,-55.9381,IrS,101929.0,0.34,PUN,,1.867,1,0,10,2,1,0,0
6251,[FBC2017] J065816.8-555645.3,104.57,-55.94592,G,95934.0,0.32,PUN,,1.711,1,0,0,1,1,0,0
6254,SSTSL2 J065816.80-555807.6,104.57002,-55.9688,IrS,89938.0,0.3,PUN,,1.958,1,0,10,2,1,0,0
6256,SSTSL2 J065816.86-555639.3,104.57025,-55.94405,G_Lens,509647.0,1.7,MLE,,1.729,3,0,8,2,1,0,0
6259,SSTSL2 J065816.86-555632.4,104.57029,-55.94235,IrS,89938.0,0.3,PUN,,1.758,1,0,10,2,1,0,0
6261,WISEA J065816.83-554931.9,104.5703,-55.82597,IrS,116919.0,0.39,PUN,,7.733,1,0,22,3,1,0,0
6299,WISEA J065817.15-560523.2,104.5715,-56.08978,IrS,92936.0,0.31,PUN,,8.434,1,0,14,3,1,0,0
6317,SSTSL2 J065817.35-560333.0,104.57233,-56.05917,IrS,91137.0,0.304,SUN,,6.634,1,0,8,2,1,0,0
6321,SSTSL2 J065817.40-555325.9,104.5725,-55.89054,IrS,90327.0,0.3013,SUN,,4.006,1,0,10,2,1,0,0
6326,SSTSL2 J065817.43-555614.2,104.57263,-55.93731,IrS,89878.0,0.2998,SUN,,1.809,1,0,10,2,1,0,0
6333,SSTSL2 J065817.49-555457.8,104.5729,-55.91607,IrS,87959.0,0.2934,SUN,,2.662,1,0,10,2,1,0,0
6334,WISEA J065817.49-554816.7,104.57291,-55.80466,IrS,92936.0,0.31,PUN,,8.97,1,0,12,2,1,0,0
6336,WISEA J065817.50-560248.8,104.57295,-56.0469,G,83942.0,0.28,PUN,,5.917,3,0,41,6,1,1,0
6370,SSTSL2 J065817.78-555632.0,104.57409,-55.94224,IrS,89938.0,0.3,PUN,,1.64,1,0,10,2,1,0,0
6392,SSTSL2 J065817.94-560932.5,104.57476,-56.15903,IrS,71950.0,0.24,PUN,,12.523,1,0,4,2,1,0,0
6399,1ES 0657-558:[BBR2002] 11,104.575,-55.91639,G,87957.0,0.293392,SUN,21.88,2.606,1,0,0,1,1,0,0
6400,1ES 0657-558:[BBR2002] 12,104.575,-55.9375,G,89865.0,0.299757,SUN,22.68,1.734,1,0,0,1,1,0,0
6401,1ES 0657-558:[BBR2002] 13,104.575,-55.94333,G,89458.0,0.298399,SUN,21.81,1.59,2,0,0,2,2,0,1
6406,WISEA J065818.19-560433.1,104.57525,-56.0758,IrS,92936.0,0.31,PUN,,7.587,1,0,16,3,1,0,0
6410,SSTSL2 J065818.08-555606.8,104.57535,-55.93524,IrS,98932.0,0.33,PUN,,1.795,1,0,10,2,1,0,0
6423,SSTSL2 J065818.13-560634.1,104.57558,-56.10949,IrS,101929.0,0.34,PUN,,9.575,1,0,4,2,1,0,0
6427,SSTSL2 J065818.18-555233.8,104.57576,-55.87606,IrS,113921.0,0.38,PUN,,4.782,1,0,10,2,1,0,0
6431,[FBC2017] J065818.2-554303.9,104.57583,-55.71775,G,116919.0,0.39,PUN,,14.123,1,0,0,1,1,0,0
6453,SSTSL2 J065818.45-554824.8,104.5769,-55.80691,IrS,95934.0,0.32,PUN,,8.814,1,0,4,2,1,0,0
6468,[FBC2017] J065818.6-554344.8,104.5775,-55.72911,G,104927.0,0.35,PUN,,13.439,1,0,0,1,1,0,0
6484,SSTSL2 J065818.73-555613.7,104.57805,-55.93716,IrS,95934.0,0.32,PUN,,1.657,1,0,10,2,1,0,0
6490,WISEA J065818.82-555342.4,104.57843,-55.89514,IrS,89938.0,0.3,PUN,,3.675,1,0,27,4,1,0,0
6492,WISEA J065818.95-555525.6,104.5785,-55.92376,IrS,86940.0,0.29,PUN,,2.182,1,0,22,3,1,0,0
6505,SSTSL2 J065818.98-560030.1,104.57909,-56.00836,IrS,89938.0,0.3,PUN,,3.657,1,0,8,2,1,0,0
6506,SSTSL2 J065818.98-560313.8,104.57912,-56.05383,IrS,116919.0,0.39,PUN,,6.271,1,0,7,2,1,0,0
6508,1ES 0657-558:[BBR2002] 14,104.57917,-55.93111,G,87846.0,0.293022,SUN,22.25,1.847,2,0,0,2,2,0,0
6514,SSTSL2 J065819.05-560228.3,104.57938,-56.04122,IrS,95934.0,0.32,PUN,,5.532,1,0,8,2,1,0,0
6546,SSTSL2 J065819.29-554731.0,104.5804,-55.79196,IrS,71950.0,0.24,PUN,,9.683,1,0,4,2,1,0,0
6551,WISEA J065819.33-555841.8,104.58057,-55.9783,G,29221.0,0.097471,SLS,16.8R,2.064,9,0,55,11,2,2,0
6564,SSTSL2 J065819.44-555414.9,104.581,-55.90415,IrS,74948.0,0.25,PUN,,3.144,1,0,8,2,1,0,0
6571,SSTSL2 J065819.48-560517.7,104.5812,-56.08827,IrS,71950.0,0.24,PUN,,8.288,1,0,2,2,1,0,0
6572,SSTSL2 J065819.49-560015.7,104.58123,-56.00437,IrS,83942.0,0.28,PUN,,3.408,1,0,8,2,1,0,0
6573,WISEA J065819.49-554532.5,104.58123,-55.75903,IrS,89938.0,0.3,PUN,,11.641,1,0,16,3,1,0,0
6591,WISEA J065819.58-555824.1,104.5816,-55.97338,IrS,92936.0,0.31,PUN,,1.822,1,0,22,3,1,0,0
6592,WISEA J065819.59-560604.8,104.58165,-56.10134,IrS,86940.0,0.29,PUN,,9.062,1,0,16,3,1,0,0
6609,[FBC2017] J065819.7-560545.1,104.58208,-56.09586,G,113921.0,0.38,PUN,,8.734,1,0,0,1,1,0,0
6612,SSTSL2 J065819.71-560910.1,104.58214,-56.15281,IrS,98932.0,0.33,PUN,,12.125,1,0,4,2,1,0,0
6615,WISEA J065819.73-555739.5,104.58222,-55.96098,IrS,86940.0,0.29,PUN,,1.377,1,0,22,3,1,0,0
6623,[FBC2017] J065819.8-560627.3,104.5825,-56.10758,G,98932.0,0.33,PUN,,9.429,1,0,0,1,1,0,0
6626,SSTSL2 J065819.81-555634.3,104.58258,-55.94286,IrS,89938.0,0.3,PUN,,1.362,1,0,10,2,1,0,0
6629,WISEA J065819.84-560942.7,104.5827,-56.16188,IrS,77946.0,0.26,PUN,,12.664,1,0,16,3,1,0,0
6640,WISEA J065819.96-560543.7,104.58317,-56.09549,IrS,89938.0,0.3,PUN,,8.707,1,0,16,3,1,0,0
6644,1ES 0657-558:[BBR2002] 15,104.58333,-55.91639,G,88689.0,0.295834,SUN,21.89,2.455,1,0,0,1,1,0,0
6645,1ES 0657-558:[BBR2002] 16,104.58333,-55.93222,G,89798.0,0.299533,SUN,22.63,1.699,1,0,0,1,1,0,0
6647,WISEA J065820.00-555405.0,104.58334,-55.90142,IrS,89938.0,0.3,PUN,,3.264,1,0,22,3,1,0,0
6655,PLCKESZ G266.0-21:[AJF2017] S,104.58355,-55.94132,GClstr,88739.0,0.296,UUN,,1.372,2,0,0,2,2,0,0
6658,WISEA J065820.06-561212.5,104.58362,-56.20349,IrS,80944.0,0.27,PUN,,15.149,1,0,12,2,1,0,0
6671,SSTSL2 J065820.19-555631.4,104.58414,-55.94207,G,89514.0,0.298586,SUN,22.79,1.334,2,0,10,3,2,0,1
6679,SSTSL2 J065820.23-555554.7,104.58429,-55.93189,IrS,89788.0,0.2995,SUN,,1.69,1,0,10,2,1,0,0
6690,SSTSL2 J065820.31-555457.6,104.58463,-55.91601,IrS,88679.0,0.2958,SUN,,2.453,1,0,10,2,1,0,0
6695,SSTSL2 J065820.34-555736.5,104.58478,-55.96015,IrS,92936.0,0.31,PUN,,1.278,1,0,10,2,1,0,0
6700,SSTSL2 J065820.37-555958.0,104.58488,-55.99947,IrS,101929.0,0.34,PUN,,3.09,1,0,10,2,1,0,0
6702,SSTSL2 J065820.37-555638.1,104.58489,-55.94394,IrS,95934.0,0.32,PUN,,1.265,1,0,10,2,1,0,0
6707,SSTSL2 J065820.41-555711.4,104.58506,-55.95318,IrS,92936.0,0.31,PUN,,1.17,1,0,10,2,1,0,0
6708,WISEA J065820.47-560220.1,104.58509,-56.03909,IrS,89938.0,0.3,PUN,,5.364,1,0,22,3,1,0,0
6716,WISEA J065820.50-555621.1,104.58544,-55.93922,G,134907.0,0.45,UUN,,1.381,2,0,24,5,1,0,1
6729,[FBC2017] J065820.6-554410.6,104.58583,-55.73628,G,113921.0,0.38,PUN,,12.984,1,0,0,1,1,0,0
6738,SSTSL2 J065820.70-555456.4,104.58627,-55.91567,IrS,92936.0,0.31,PUN,,2.445,1,0,10,2,1,0,0
6747,SSTSL2 J065820.78-555611.5,104.58661,-55.93653,IrS,95934.0,0.32,PUN,,1.445,1,0,10,2,1,0,0
6751,WISEA J065820.88-555129.4,104.58666,-55.85802,IrS,89938.0,0.3,PUN,,5.738,1,0,22,3,1,0,0
6768,SSTSL2 J065820.92-555513.6,104.58718,-55.92045,IrS,92936.0,0.31,PUN,,2.179,1,0,10,2,1,0,0
6769,SSTSL2 J065820.93-555336.2,104.58723,-55.89341,IrS,86940.0,0.29,PUN,,3.672,1,0,10,2,1,0,0
6773,SSTSL2 J065820.95-555738.0,104.58732,-55.96056,IrS,86940.0,0.29,PUN,,1.211,1,0,10,2,1,0,0
6781,1ES 0657-558:[BBR2002] 18,104.5875,-55.91306,G,90735.0,0.302659,SUN,21.80,2.567,2,0,0,2,2,0,0
6794,WISEA J065821.09-555645.4,104.5879,-55.94596,IrS,89938.0,0.3,PUN,,1.128,1,0,22,3,1,0,0
6810,[FBC2017] J065821.2-561125.5,104.58833,-56.19042,G,77946.0,0.26,PUN,,14.354,1,0,0,1,1,0,0
6820,SSTSL2 J065821.29-554601.0,104.58875,-55.76695,IrS,101929.0,0.34,PUN,,11.142,1,0,4,2,1,0,0
6821,[FBC2017] J065821.3-554447.9,104.58875,-55.74664,G,110923.0,0.37,PUN,,12.356,1,0,0,1,1,0,0
6822,SSTSL2 J065821.30-560927.2,104.58878,-56.15756,IrS,98932.0,0.33,PUN,,12.388,1,0,2,2,1,0,0
6825,WISEA J065821.32-560833.1,104.58887,-56.14254,IrS,101929.0,0.34,PUN,,11.49,1,0,12,2,1,0,0
6831,[FBC2017] J065821.4-560835.2,104.58917,-56.14311,G,89938.0,0.3,PUN,,11.523,1,0,0,1,1,0,0
6842,SSTSL2 J065821.51-554922.4,104.58964,-55.8229,IrS,68952.0,0.23,PUN,,7.802,1,0,8,2,1,0,0
6843,SSTSL2 J065821.51-555711.2,104.58964,-55.95312,IrS,87360.0,0.2914,SUN,,1.017,2,0,10,3,1,0,0
6869,[FBC2017] J065821.7-554317.6,104.59042,-55.72156,G,113921.0,0.38,PUN,,13.852,1,0,0,1,1,0,0
6874,SSTSL2 J065821.77-560559.8,104.59074,-56.09996,IrS,65954.0,0.22,PUN,,8.942,1,0,4,2,1,0,0
6879,SSTSL2 J065821.82-555204.9,104.59093,-55.86804,IrS,89938.0,0.3,PUN,,5.12,1,0,8,2,1,0,0
6886,WISEA J065821.87-555903.5,104.59116,-55.98431,IrS,104927.0,0.35,PUN,,2.173,1,0,20,3,1,0,0
6889,WISEA J065821.90-560523.9,104.59128,-56.08998,IrS,89938.0,0.3,PUN,,8.344,1,0,14,3,1,0,0
6903,1ES 0657-558:[BBR2002] 19,104.59167,-55.95333,G,87360.0,0.291401,SUN,21.40,0.95,1,0,0,1,1,0,1
6904,[FBC2017] J065822.0-554643.3,104.59167,-55.77869,G,98932.0,0.33,PUN,,10.431,1,0,0,1,1,0,0
6906,WISEA J065822.03-561054.8,104.59182,-56.18191,IrS,95934.0,0.32,PUN,,13.837,1,0,12,2,1,0,0
6914,WISEA J065822.13-560438.8,104.59223,-56.07745,IrS,71950.0,0.24,PUN,,7.594,1,0,14,3,1,0,0
6917,SSTSL2 J065822.16-555639.4,104.59237,-55.9443,IrS,91647.0,0.3057,SUN,,1.027,1,0,10,2,1,0,0
6941,[FBC2017] J065822.4-560434.6,104.59333,-56.07628,G,89938.0,0.3,PUN,,7.52,1,0,0,1,1,0,0
6951,WISEA J065822.48-555222.1,104.59368,-55.87281,IrS,90028.0,0.3003,SUN,,4.822,1,0,22,3,1,0,0
6968,WISEA J065822.59-555646.3,104.59415,-55.94621,IrS,92936.0,0.31,PUN,,0.926,2,0,23,4,1,0,0
6982,SSTSL2 J065822.83-554758.3,104.59514,-55.79955,IrS,86940.0,0.29,PUN,,9.175,1,0,4,2,1,0,0
6985,WISEA J065822.86-555038.5,104.59529,-55.84406,IrS,88978.0,0.2968,SUN,,6.519,1,0,22,3,1,0,0
6988,[FBC2017] J065822.9-554542.9,104.59542,-55.76192,G,92936.0,0.31,PUN,,11.424,1,0,0,1,1,0,0
7000,1ES 0657-558:[BBR2002] 20,104.59583,-55.91528,G,85411.0,0.2849,SUN,21.72,2.336,1,0,0,1,1,0,0
7001,SSTSL2 J065823.00-554858.7,104.59585,-55.81631,IrS,74948.0,0.25,PUN,,8.171,1,0,6,2,1,0,0
7026,SSTSL2 J065823.21-555220.8,104.59673,-55.87247,IrS,92936.0,0.31,PUN,,4.825,1,0,8,2,1,0,0
7043,SSTSL2 J065823.38-555453.1,104.59743,-55.91478,IrS,90118.0,0.3006,SUN,,2.347,1,0,8,2,1,0,0
7045,SSTSL2 J065823.40-560103.1,104.59751,-56.01755,IrS,89458.0,0.2984,SUN,,4.014,1,0,10,2,1,0,0
7074,SSTSL2 J065823.67-555717.6,104.59863,-55.9549,IrS,87839.0,0.293,SUN,,0.735,1,0,10,2,1,0,0
7075,WISEA J065823.68-555226.8,104.59867,-55.87413,IrS,89938.0,0.3,PUN,,4.716,1,0,22,3,1,0,0
7077,SSTSL2 J065823.62-555241.2,104.59877,-55.87833,G,89938.0,0.3,PUN,,4.466,2,0,10,3,2,0,0
7086,SSTSL2 J065823.75-560046.7,104.59896,-56.01298,IrS,87509.0,0.2919,SUN,,3.735,1,0,10,2,1,0,0
7087,SSTSL2 J065823.75-561107.9,104.59899,-56.18554,IrS,86940.0,0.29,PUN,,14.04,1,0,4,2,1,0,0
7091,SSTSL2 J065823.78-555409.5,104.59912,-55.90266,IrS,88559.0,0.2954,SUN,,3.031,1,0,10,2,1,0,0
7092,SSTSL2 J065823.79-555334.2,104.59915,-55.89285,IrS,89218.0,0.2976,SUN,,3.607,1,0,10,2,1,0,0
7096,WISEA J065823.80-560143.9,104.5992,-56.02888,IrS,91377.0,0.3048,SUN,,4.674,1,0,20,3,1,0,0
7097,WISEA J065823.81-560455.1,104.59924,-56.08198,IrS,88888.0,0.2965,SUN,,7.839,1,0,12,2,1,0,0
7123,SSTSL2 J065824.04-555238.7,104.60018,-55.87743,IrS,89938.0,0.3,PUN,,4.513,1,0,10,2,1,0,0
7148,SSTSL2 J065824.26-560724.4,104.6011,-56.12346,IrS,77946.0,0.26,PUN,,10.317,1,0,2,2,1,0,0
7157,SSTSL2 J065824.30-555628.2,104.60128,-55.94118,G,90338.0,0.301335,SUN,22.36,0.892,1,0,10,2,1,0,3
7166,WISEA J065824.35-561219.6,104.6015,-56.20545,IrS,86940.0,0.29,PUN,,15.23,1,0,12,2,1,0,0
7167,WISEA J065824.36-555628.2,104.60151,-55.94117,IrS,90327.0,0.3013,SUN,,0.887,1,0,12,2,1,0,0
7174,SSTSL2 J065824.41-555618.3,104.60171,-55.93842,IrS,101929.0,0.34,PUN,,1.008,1,0,6,2,1,0,0
7175,WISEA J065824.42-554945.0,104.60176,-55.82918,IrS,86940.0,0.29,PUN,,7.384,1,0,20,3,1,0,0
7184,SSTSL2 J065824.49-560107.0,104.60207,-56.01863,IrS,116919.0,0.39,PUN,,4.052,1,0,8,2,1,0,0
7188,WISEA J065824.48-555358.9,104.60212,-55.89953,IrS,98932.0,0.33,PUN,,3.194,1,0,22,3,1,0,0
7200,WISEA J065824.57-555512.2,104.6026,-55.92014,RadioS,479668.0,1.6,PUN,-0.22,1.988,5,1,34,5,1,0,0
7209,WISEA J065824.69-555119.8,104.60291,-55.85551,IrS,89938.0,0.3,PUN,,5.807,1,0,22,3,1,0,0
7217,SUMSS J065824-555953,104.60313,-55.99819,G,89928.0,0.299967,SUN,20.07,2.838,2,0,2,1,1,0,0
